Stories,,,,
Sales by Items By Group,,,,
TUNA PASTA SALAD/NOT USED,,1,513.33,
QUINOA SALAD/NOT USED,,1,466.67,
CHOCOLATE PLUS,,160,"16,913.57",
PRUNELLE THYME CROISSANT/NOT USED,,5,"1,040.00",
PRUNELLE CHEESE CROISSANT/NOT USED,,5,"1,000.00",
PRUNELLE CHOCOLATE CROISSANT/NOT USED,,5,"1,020.00",
BROWN SALAMI & PEPPERONI SUB/NOT USED,,2,840,
BROWN TRIO SUB,,2,840,
ROCCA SALAD/NOT USED,,1,333.33,
TIRAMISU ROLL/not used,,10,"3,666.67",
ROCCA SALAD (GRAB&GO),,25,"9,480.42",
STEVIA SUGAR SACHET/NOT USED,,37,0,
POMEGRANATE CUP/NOT USED,,98,"19,620.00",
MANGO CUP/NOT USED,,1,366.67,
NY STYLE COOKIE -PISTACHIO,,5,"1,700.00",
JOYCREAM FRUIT ROUGES,,37,"3,830.00",
BROWN FILET STEAK SANDWICH,,43,"21,253.60",
FILET STEAK SANDWICH,,84,"38,956.58",
NY STYLE COOKIE/NOT USED,,5,"1,666.67",
GRILLED VEGGIE SUB,,15,466.67,
BROWN GRILLED VEGGIE SUB,,2,"1,000.00",
FRIKEH LENTIL SALAD (GRAP&GO),,37,"17,220.84",
LEBANESE SALAD (GRAB&GO),,14,"6,533.33",
ADD STEAK,,96,"12,297.90",
PISTACHIO COOKIES/NOT USED,,2,533.33,
BROOKIES/NOT USED,,3,853.33,
19-Jan-26,Years:2025 Months:0,,Page 15 of,359
Description,Barcode,Qty,Total Amount,
RASPBERRY COOKIES/NOT USED,,5,"1,333.33",
NY STYLE COOKIE - RED PISTACHIO/NOT USED,,15,"5,033.33",
STRAWBERRY BOBA/NOT USED,,19,0,
GRANELLA DI BISCOTTO COMBO,,50,0,
KROCCO MILK,,1,100,
COOKIES & MILK,,38,"3,920.09",
VALENTINE HOT CHOCOLATE/NOT USED,,33,"12,173.33",
GRANELLA DI BISCOTTO,,10,"1,000.00",
NUTELLA ROLL,,287,"107,396.67",
ARABESCHI PISTACHIO CRYSTAL,,4,400,
BROWN ASIAN CRAB SANDWICH,,1,360.36,
ASIAN CRAB SANDWICH,,8,"2,748.35",
ADD CRAB,,3,400,
BROWN STEAK SANDWICH,,2,"1,123.12",
STEAK SANDWICH,,2,"1,009.01",
ACAI YOGHURT SMALL,,9,"5,054.05",
ACAI YOGHURT COMBO SMALL,,94,"61,087.09",
TASTING CUP ACAI,,129,0,
CHICKEN WITH POTATO,,24,"15,135.14",
NOODLES WITH VEGETABLES,,7,"4,414.41",
BERRIES SNACKOLOSI,,4,408.41,
ORIGINAL SUGAR FREE YOGHURT COMBO SMALL,,5,"2,252.25",
ORIGINAL SUGAR FREE YOGHURT COMBO X-LARGE,,0.5,375.38,
ORIGINAL SUGAR FREE YOGHURT MEDIUM,,1,495.5,
TASTING CUP ORIGINAL SUGAR FREE YOUGHURT,,1,0,
CHINESE CHICKEN,,9,"5,675.68",
OUZI,,9,"5,675.68",
TURKISH KABAB,,14,"8,828.83",
GRANOLA BAR CHOCOLATE,,40,"3,612.61",
GRANOLA BAR VANILLA,,59,"5,333.33",
Total by Group: NOT USED,,1579.5,"417,758.86",
Total by Division: NOT USED,,1579.5,"417,758.86",
Division: SUBS,,,,
Group: ADD ONS,,,,
ADD SMOKED TURKEY,,533,"54,034.53",
ADD CHEDDAR CHEESE,,29,"1,900.30",
ADD TUNA,,306.5,"41,658.50",
19-Jan-26,Years:2025 Months:0,,Page 16 of,359
Description,Barcode,Qty,Total Amount,
ADD CHICKEN,,170,"23,410.81",
ADD HALLOUM CHEESE,,627,"58,166.67",
ADD PULLED BEEF,,14,"2,102.10",
Total by Group: ADD ONS,,1679.5,"181,272.91",
Total by Division: SUBS,,1679.5,"181,272.91",
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,357,"72,135.08",
MEDIUM CHIPS,,441,"28,464.86",
MATCHA CUP,,15,"3,153.15",
VANILLA  ASH,,43,"9,039.04",
BEETROOT CUP,,49,"10,300.30",
CHOCOLATE SP/MO,,46,"9,669.67",
HONEY PEANUT ST BITES,,82,"13,333.33",
SPECIALITY COFFEE ST BITES,,79,"12,810.81",
Total by Group: PACKAGED FOOD,,1112,"158,906.25",
Group: SALADS,,,,
GREEK SALAD (GRAB&GO),,76,"34,628.77",
QUINOA SALAD (GRAB&GO),,152,"71,183.48",
TUNA PASTA SALAD (GRAB&GO),,314,"147,831.65",
ASIAN SALAD (GRAB&GO),,121,"55,167.99",
CAESER SALAD (GRAB&GO),,19,"8,030.03",
CHICKEN CAESER SALAD (GRAB&GO),,71,"33,075.07",
MEXICAN FEISTA SALAD,,4,"1,921.92",
CHICKEN VERDE SALAD,,4,"1,849.85",
PASTA PESTO SALAD,,5,"2,402.40",
Total by Group: SALADS,,766,"356,091.17",
Group: FRUITS,,,,
PINEAPPLE CUP,,165,"60,405.26",
BOUMALI CUP,,131,"25,861.44",
Total by Group: FRUITS,,296,"86,266.70",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,198,"74,402.40",
MAK BAR CHOCOLATE CRUNCH,,3,702.7,
MAK BAR PRO VANILLE,,5,"1,411.41",
MAK BAR PRO COOKIES CREAM,,4,"1,129.13",
MAK BAR WHITE ALMOND CRUNCH,,3,702.7,
Total by Group: PACKAGED DESSERT,,213,"78,348.35",
19-Jan-26,Years:2025 Months:0,,Page 17 of,359
Description,Barcode,Qty,Total Amount,
Total by Division: GRAB&GO FOOD,,2387,"679,612.46",
Division: DONUTS,,,,
Group: DONUTS,,,,
PISTACHIO CREAM DOUGHNUTS,,62,"12,680.00",
BOSTON CREAM DONUT,,112,"23,040.00",
OREO DOUGHNUTS,,75,"15,440.00",
HAZELNUT DOUGHNUTS,,114,"23,035.86",
STRAWBERRY DOUGHNUTS,,19,"3,820.00",
LOTUS DOUGHNUTS,,81,"16,438.38",
KINDER DOUGHNUTS,,74,"14,974.95",
Total by Group: DONUTS,,537,"109,429.19",
Total by Division: DONUTS,,537,"109,429.19",
Total by Branch: Stories - Bir Hasan,,"243,736.53","31,602,856.65",
Branch: Stories Centro Mall,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,2383,"374,049.01",
DOUBLE ESPRESSO,,2910,"511,251.77",
AMERICANO SMALL,,1195,"219,176.22",
AMERICANO MEDIUM,,362,"79,574.47",
AMERICANO LARGE,,30,"7,336.46",
BLACK COFFEE SMALL,,1177,"192,157.66",
BLACK COFFEE MEDIUM,,408,"82,051.05",
BLACK COFFEE LARGE,,67,"15,709.91",
SINGLE ESPRESSO MACC,,68,"10,429.19",
DOUBLE ESPRESSO MAC,,72,"13,220.18",
TRIPLE ESPRESSO,,7,630.63,
SINGLE LONGO,,127,"21,344.26",
DOUBLE LONGO,,73,"13,256.94",
Total by Group: BLACK COFFEE,,8879,"1,540,187.75",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,4086,"795,762.71",
LATTE MEDIUM,,1767,"399,620.45",
CAPPUCCINO SMALL,,1897,"371,685.77",
CAPPUCCINO MEDIUM,,795,"179,882.37",
MOCHA SMALL,,771,"161,921.08",
MOCHA MEDIUM,,536,"138,416.82",
19-Jan-26,Years:2025 Months:0,,Page 18 of,359
Description,Barcode,Qty,Total Amount,
WHITE MOCHA SMALL,,2756,"547,779.31",
WHITE MOCHA MEDIUM,,1167,"301,684.21",
CARAMEL MACHIATO SMALL,,1189,"251,155.77",
CARAMEL MACHIATO MEDIUM,,813,"209,412.13",
SIGNATURE HOT CHOCOLATE SMALL,,1337,"303,886.19",
SIGNATURE HOT CHOCOLATE MEDIUM,,570,"151,517.12",
STEAMED MILK SMALL,,108,"14,297.90",
STEAMED MILK MEDIUM,,6,"1,009.01",
LATTE LARGE,,229,"60,787.99",
MOCHA  LARGE,,93,"27,660.36",
CAPPUCCINO LARGE,,75,"19,918.32",
STEAMED MILK LARGE,,2,398.2,
WHITE MOCHA LARGE,,158,"46,943.54",
CARAMEL MACCHIATO LARGE,,70,"20,777.48",
MATCHA LATTE SMALL,,335,"64,235.68",
MATCHA LATTE MEDIUM,,220,"49,585.35",
MATCHA LATTE LARGE,,45,"11,947.15",
FLAT WHITE,,1075,"178,067.03",
HOT DOUBLE SHOT SMALL,,134,"28,414.11",
HOT DOUBLE SHOT MEDIUM,,79,"20,987.39",
HOT DOUBLE SHOT LARGE,,8,"2,603.60",
TOFFEE NUT LATTE MEDIUM,,260,"69,597.60",
TOFFEE NUT LATTE SMALL,,424,"98,396.70",
CLASSIC HOT CHOC SMALL,,249,"55,472.52",
CLASSIC HOT CHOC MEDIUM,,94,"24,709.67",
HOT DOUBLE SHOT TOFFEE NUT SMALL,,8,"2,123.72",
HOT DOUBLE SHOT TOFFEE NUT MEDIUM,,2,594.29,
CLASSIC HOT CHOC LARGE,,13,"3,825.83",
SPANISH LATTE SMALL,,1230,"246,771.05",
SPANISH LATTE MEDIUM,,701,"206,228.53",
SALTED CARAMEL LATTE SMALL,,273,"61,638.44",
SALTED CARAMEL LATTE MEDIUM,,122,"32,285.89",
SALTED CARAMEL LATTE LARGE,,7,"2,270.27",
SIGNATURE HOT CHOCOLATE LARGE,,47,"13,974.47",
TOFFEE NUT LATTE LARGE,,44,"14,585.59",
Total by Group: MIXED HOT BEVERAGE,,23795,"5,192,831.57",
Group: TEA,,,,
ENGLISH BREAKFAST TEA MEDIUM,,159,"25,653.15",
19-Jan-26,Years:2025 Months:0,,Page 19 of,359
Description,Barcode,Qty,Total Amount,
EARL GREY LAVENDER TEA MEDIUM,,95,"14,728.23",
ORGANIC GREEN TEA MEDIUM,,132,"20,078.08",
SOUTHERN MINT HERBAL TEA MEDIUM,,82,"12,373.87",
ADD ENGLISH BREAKFAST TEA BAG,,4,168.17,
ADD EARL GREY LAVENDER  BAG,,1,33.33,
ADD GREEN TEA BAG,,53,"1,787.39",
ADD SOUTHERN MINT HERBAL TEA BAG,,2,66.67,
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,,53,"8,381.38",
SWEET GINGER PEACH BLACK TEA MEDIUM,,59,"9,536.04",
ADD SWEET GINGER PEACH BLACK  TEA BAG,,1,33.33,
BOMBAY CHAI BLACK TEA MEDIUM,,41,"6,192.19",
MEDITERRANEAN CARAMEL TEA MEDIUM,,12,"1,846.85",
LEMONGRASS&ORANGE TEA MEDIUM,,46,"7,714.71",
ADD LEMONGRASS&ORANGE TEA BAG,,2,66.67,
Total by Group: TEA,,742,"108,660.06",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,14,"8,804.80",
HOUSE BLEND BEANS 250G,,31.5,"16,456.46",
AMERICAN COFFEE BEANS 250G,,1,480.48,
Total by Group: BEANS,,46.5,"25,741.74",
Total by Division: HOT BAR SECTION,,33462.5,"6,867,421.12",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,312,"53,986.43",
ICED AMERICANO MEDIUM,,211,"48,157.18",
ICED LATTE SMALL,,1945,"381,987.39",
ICED LATTE MEDIUM,,2548,"586,181.38",
ICED MOCHA SMALL,,445,"96,546.55",
ICED MOCHA MEDIUM,,565,"149,888.29",
ICED WHITE MOCHA SMALL,,1317,"268,143.84",
ICED WHITE MOCHA MEDIUM,,1624,"430,837.24",
ICED AMERICANO LARGE,,29,"7,662.34",
ICED LATTE LARGE,,305,"80,855.26",
ICED MOCHA LARGE,,74,"21,926.13",
ICED WHITE MOCHA LARGE,,303,"89,798.80",
DOUBLE SHOT SHAKEN MEDIUM,,392,"90,844.02",
DOUBLE SHOT SHAKEN LARGE,,67,"17,770.57",
19-Jan-26,Years:2025 Months:0,,Page 20 of,359
Description,Barcode,Qty,Total Amount,
ICED MATCHA LATTE SMALL,,783,"151,216.22",
ICED MATCHA LATTE MEDIUM,,1103,"253,813.51",
ICED MATCHA LATTE LARGE,,247,"65,515.92",
DOUBLE SHOT SHAKEN SMALL,,559,"61,286.49",
ICED CARAMEL MACCHIATO SMALL,,1148,"256,680.78",
ICED CARAMEL MACCHIATO MEDIUM,,1625,"431,771.77",
ICED CARAMEL MACCHIATO LARGE,,170,"50,594.89",
ICED TOFFEE NUT LATTE SMALL,,117,"27,481.38",
ICED TOFFEE NUT LATTE MEDIUM,,143,"38,273.87",
ICED CLASSIC CHOC MEDIUM,,336,"89,203.60",
ICED CLASSIC CHOC SMALL,,442,"99,555.86",
BLUE NADE,,230,"61,148.35",
ICED DOUBLE SHOT TOFFEE NUT SMALL,,3,690.21,
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,,6,"1,573.57",
SIGNATURE ICED CHOCOLATE SMALL,,26,"5,933.93",
SIGNATURE ICED CHOCOLATE MEDIUM,,40,"10,570.57",
ICED DOUBLE SHOT TOFFEE NUT LARGE,,3,840.54,
ICED TOFFEE NUT LATTE LARGE,,23,"7,105.11",
ICED CLASSIC CHOC LARGE,,42,"12,480.18",
SIGNATURE ICED CHOCOLATE LARGE,,3,882.88,
ICED SPANISH LATTE SMALL,,1577,"304,563.00",
ICED SPANISH LATTE MEDIUM,,1853,"537,952.43",
ICED SALTED CARAMEL LATTE SMALL,,276,"61,836.04",
ICED SALTED CARAMEL LATTE MEDIUM,,375,"99,272.07",
ICED SALTED CARAMEL LATTE LARGE,,44,"13,345.35",
COLD BREW BOTTLE,,362,"64,954.96",
Total by Group: MIXED COLD BEVERAGES,,21673,"5,033,128.89",
Group: BLENDED BRINKS,,,,
COFFEE FRAPPE SMALL,,281,"53,027.03",
COFFEE FRAPPE MEDIUM,,312,"68,637.84",
CARAMEL FRAPP SMALL,,2965,"663,015.31",
CARAMEL FRAPP MEDIUM,,4720,"1,255,690.10",
CARAMEL FRAPP LARGE,,799,"246,351.35",
COFFEE FRAPP LARGE,,53,"13,234.83",
MOCHA FRAPP SMALL,,794,"170,236.64",
MOCHA FRAPP MEDIUM,,1264,"330,999.40",
MOCHA FRAPP LARGE,,205,"59,136.04",
19-Jan-26,Years:2025 Months:0,,Page 21 of,359
Description,Barcode,Qty,Total Amount,
ESPRESSO FRAPP SMALL,,237,"42,985.59",
ESPRESSO FRAPP MEDIUM,,340,"74,292.49",
ESPRESSO FRAPP LARGE,,67,"16,413.21",
VANILLA CREAM FRAPP SMALL,,450,"99,330.63",
VANILLA CREAM FRAPP MEDIUM,,483,"124,205.41",
VANILLA CREAM FRAPP LARGE,,66,"18,941.14",
WHITE MOCHA FRAPP SMALL,,259,"56,256.46",
WHITE MOCHA FRAPP MEDIUM,,440,"112,663.06",
WHITE MOCHA FRAPP LARGE,,63,"18,456.16",
WHITE MOCHA CREAM FRAPP SMALL,,62,"13,398.80",
WHITE MOCHA CREAM FRAPP MEDIUM,,124,"31,925.53",
CHOCOLATE CREAM FRAPP MEDIUM,,1234,"328,455.26",
CHOCOLATE CREAM FRAPP LARGE,,159,"44,822.52",
WHITE MOCHA CREAM FRAPP LARGE,,22,"6,362.76",
CHOCOLATE CREAM FRAP SMALL,,1059,"235,626.73",
CARAMEL CREAM  FRAPP MEDIUM,,1240,"330,321.92",
CARAMEL CREAM  FRAPP LARGE,,169,"52,112.43",
CARAMEL CREAM FRAPP SMALL,,1400,"304,737.54",
MATCHA CREAM  FRAPP SMALL,,133,"29,204.50",
MATCHA CREAM FRAPP MEDIUM,,228,"58,261.86",
MATCHA CREAM FRAPP LARGE,,86,"24,557.36",
STRAWBERRY CREAM FRAPP SMALL,,1662,"369,363.66",
STRAWBERRY CREAM FRAPP MEDIUM,,1638,"436,121.32",
STRAWBERRY CREAM FRAPP LARGE,,333,"94,903.90",
VANILLA FRAP SMALL,,180,"39,178.98",
VANILLA FRAPP MEDIUM,,265,"66,854.05",
VANILLA FRAPP LARGE,,39,"11,258.26",
HAZELNUT FRAPP SMALL,,27,"5,930.03",
HAZELNUT FRAPP MEDIUM,,44,"10,861.26",
HAZELNUT FRAPP LARGE,,7,"2,011.11",
TOFFEENUT FRAP SMALL,,38,"9,563.84",
TOFFEENUT FRAP MEDIUM,,74,"21,083.96",
TOFFEENUT CREAM  FRAP SMALL,,14,"3,481.92",
TOFFEENUT CREAM  FRAP MEDIUM,,17,"4,871.35",
TOFFEENUT CREAM  FRAP LARGE,,1,300.3,
TOFFEENUT FRAP LARGE,,23,"6,972.97",
SALTED CARAMEL FRAPPE SMALL,,170,"40,896.40",
SALTED CARAMEL CREAM FRAPPE SMALL,,81,"20,217.72",
19-Jan-26,Years:2025 Months:0,,Page 22 of,359
Description,Barcode,Qty,Total Amount,
SALTED CARAMEL CREAM FRAPPE MEDIUM,,100,"28,076.22",
SALTED CARAMEL CREAM FRAPPE LARGE,,21,"6,537.54",
SALTED CARAMEL FRAPPE MEDIUM,,237,"65,852.07",
SALTED CARAMEL FRAPPE LARGE,,46,"14,309.31",
STRAWBERRY SHAKE,,18,"5,945.95",
Total by Group: BLENDED BRINKS,,24749,"6,148,252.03",
Group: ICE TEA,,,,
ICED PEACH TEA  SMALL,,539,"76,516.52",
ICED PEACH TEA  MEDIUM,,461,"110,750.75",
ICED RASPBERRY TEA  MEDIUM,,4,960.96,
ICED PEACH TEA LARGE,,91,"24,594.59",
Total by Group: ICE TEA,,1095,"212,822.82",
Group: ADD SYRUP,,,,
ADD CARAMEL SMALL,,1903,"58,987.39",
ADD VANILLA SMALL,,1375,"42,813.82",
ADD HAZELNUT SMALL,,337,"10,264.26",
ADD CARAMEL MEDIUM,,1956,"62,207.21",
ADD VANILLA MEDIUM,,1296,"41,151.95",
ADD HAZELNUT MEDIUM,,266,"8,470.27",
ADD SHOT,,7074,"236,643.24",
ADD WHIPPED CREAM,,798,"25,836.94",
ADD MOCHA SMALL,,47,923.72,
ADD WHITE MOCHA SMALL,,884,"15,975.08",
ADD CARAMEL DRIZZLE,,1719,"55,878.68",
ADD CHOCOLATE DRIZZLE,,416,"13,057.66",
ADD CARAMEL LARGE,,235,"7,503.00",
ADD VANILLA LARGE,,337,"10,483.48",
ADD HAZELNUT LARGE,,44,"1,410.51",
ADD CARAMEL SF MEDIUM,,556,"17,453.15",
ADD CARAMEL SF LARGE,,72,"2,244.74",
ADD VANILLA SF SMALL,,693,"21,625.23",
ADD VANILLA SF MEDIUM,,773,"24,263.67",
ADD VANILLA SF LARGE,,152,"4,726.43",
ADD CARAMEL SF SMALL,,610,"19,130.33",
ADD YIRGACHEFFE SHOT,,127,"4,283.78",
REPLACE 1 SHOT YIRGACHEFFE,,188,"12,249.25",
REPLACE 2 SHOT YIRGACHEFFE,,221,"14,422.82",
REPLACE 3 SHOT YIRGACHEFFE,,22,"1,440.24",
19-Jan-26,Years:2025 Months:0,,Page 23 of,359
Description,Barcode,Qty,Total Amount,
NO WHIPPED CREAM,,109,0,
ADD WHITE MOCHA MEDIUM,,497,"15,582.28",
ADD WHITE MOCHA LARGE,,77,"2,414.71",
1 SHOT DECAFE,,563,0,
2 SHOT DECAFE,,563,0,
3 SHOT DECAFE,,85,0,
ADD MOCHA LARGE,,9,276.88,
ADD MOCHA MEDIUM,,45,"1,447.15",
STRAWBERRY DRIZZLE TOPPING,,212,"6,733.03",
ADD TOFFEE NUT SMALL,,4,126.73,
ADD BANANA SAUCE SMALL,,35,"1,166.67",
ADD BANANA SAUCE MEDIUM,,13,433.33,
ADD RASPBERRY SAUCE SMALL,,38,"1,266.67",
ADD RASPBERRY SAUCE MEDIUM,,22,733.33,
ADD RASPBERRY SAUCE LARGE,,1,66.67,
ADD MATCHA SMALL,,1,45.05,
ADD MATCHA MEDIUM,,6,324.32,
ADD MATCHA LARGE,,20,"1,201.20",
Total by Group: ADD SYRUP,,24401,"745,264.88",
Group: REPLACE,,,,
REPLACE ALMOND SMALL,,372,"34,120.36",
REPLACE ALMOND MEDIUM,,383,"45,209.07",
REPLACE COCONUT SMALL,,389,"34,977.30",
REPLACE COCONUT MEDIUM,,422,"39,898.32",
REPLACE SKIMMED MILK SMALL,,1576,0,
REPLACE SKIMMED MILK MEDIUM,,1379,0,
REPLACE LACTOSE FREE SMALL,,1391,0,
REPLACE LACTOSE FREE MEDIUM,,1082,0,
REPLACE SUGAR FREE OAT MEDIUM,,8,"1,066.67",
REPLACE SUGAR FREE OAT SMALL,,19,"1,900.00",
REPLACE SUGAR FREE SOYA SMALL,,7,640.54,
REPLACE SUGAR FREE SOYA MEDIUM,,5,600.6,
REPLACE SUGAR FREE ALMOND SMALL,,119,"11,602.70",
REPLACE SUGAR FREE ALMOND MEDIUM,,126,"16,337.54",
REPLACE ALMOND LARGE,,63,"9,387.21",
REPLACE COCONUT LARGE,,101,"10,343.42",
REPLACE LACTOSE FREE LARGE,,152,0,
REPLACE SKIMMED MILK LARGE,,268,0,
19-Jan-26,Years:2025 Months:0,,Page 24 of,359
Description,Barcode,Qty,Total Amount,
REPLACE SUGAR FREE ALMOND LARGE,,22,"3,534.53",
REPLACE SUGAR FREE OAT LARGE,,1,166.67,
ADD FULL FAT MILK,,48,0,
ADD SKIMMED MILK,,12,0,
Total by Group: REPLACE,,7945,"209,784.93",
Total by Division: COLD BAR SECTION,,79863,"12,349,253.56",
Division: GRAB&GO BEVERAGES,,,,
Group: SOFT DRINKS,,,,
WATER,,22200,"849,276.85",
ORANGE JUICE,,1220,"204,352.85",
LEMON JUICE,,444,"74,415.92",
MAWARDI JUICE,,396,"66,336.34",
APPLE JUICE,,63,"10,501.50",
POMEGRANATE JUICE,,53,"8,833.33",
SAN BENEDETTO CLEMENTINE 330ML/24,,266,"44,587.09",
SAN BENEDETTO GLASS 250ML/24,,108,"14,726.73",
SAN BENEDETTO LEMON 330ML/24,,202,"33,839.34",
RIM SPARKLING WATER-250 ML,,403,"26,342.34",
Total by Group: SOFT DRINKS,,25355,"1,333,212.29",
Total by Division: GRAB&GO BEVERAGES,,25355,"1,333,212.29",
Division: COFFEE PASTRY,,,,
Group: COFFEE PASTRY,,,,
DOUBLE CHOCOLATE MUFFIN,,1241,"247,068.47",
ORANGE CAKE,,382,"109,070.27",
RED VELVET CAKE,,470,"141,105.11",
BROWNIES CAKE,,446,"70,451.95",
LAZY CAKE,,1411,"444,682.88",
BLUEBERRY CHEESE CAKE,,461,"167,360.36",
FRAMBOISE CHEESE CAKE,,349,"125,804.81",
LOTUS CHEESE CAKE,,330,"119,015.02",
CHOCOLATE MUFFIN,,12,"2,360.36",
CARROT CAKE,,220,"63,948.65",
VANILLA MUFFIN,,8,"1,500.90",
BLUEBERRY MUFFIN,,901,"179,358.56",
APRICOT SABLE,,112,"26,879.28",
CHOCOLATE SABLE,,186,"44,401.50",
RED VELVET MUFFIN_,,105,"20,872.07",
19-Jan-26,Years:2025 Months:0,,Page 25 of,359
Description,Barcode,Qty,Total Amount,
Total by Group: COFFEE PASTRY,,6634,"1,763,880.19",
Total by Division: COFFEE PASTRY,,6634,"1,763,880.19",
Division: CROISSANT,,,,
Group: CROISSANT,,,,
CHEESE CROISSANT,,1276,"263,419.22",
THYME CROISSANT,,628,"118,861.26",
PLAIN CROISSANT,,4,800,
CHOCOLATE CROISSANT,,880,"181,166.37",
OLIVE CROISSANT,,1,210.21,
Total by Group: CROISSANT,,2789,"564,457.06",
Total by Division: CROISSANT,,2789,"564,457.06",
Division: PIZZA,,,,
Group: PIZZA,,,,
ADD TURKEY,,0,0,
Total by Group: PIZZA,,0,0,
Total by Division: PIZZA,,0,0,
Division: COOKIES,,,,
Group: COOKIES,,,,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,,731,"232,699.70",
NY STYLE COOKIE - DOUBLE CHOCOLATE,,177,"54,540.54",
Total by Group: COOKIES,,908,"287,240.24",
Total by Division: COOKIES,,908,"287,240.24",
Division: FRENCH PASTRY,,,,
Group: FRENCH PASTRY,,,,
FONDANT AU CHOCOLAT,,560,"194,828.83",
ECLAIR ORIGINAL,,168,"41,748.65",
ECLAIR CHOCOLAT,,153,"38,322.52",
CHRISTMAS ORIGINAL ECLAIR,,66,"20,227.03",
ECLAIR CARAMEL,,7,"1,633.33",
MACARONS,,856,"230,749.55",
CHOCOLATE SALTED CAKE,,513,"162,362.16",
CHRISTMAS PISTACHIO ECLAIR,,26,"9,369.37",
Total by Group: FRENCH PASTRY,,2349,"699,241.44",
Total by Division: FRENCH PASTRY,,2349,"699,241.44",
Division: FROZEN YOGHURT,,,,
Group: COMBO TOPPINGS,,,,
GUMMY BEARS COMBO,,2026,0,
19-Jan-26,Years:2025 Months:0,,Page 26 of,359
Description,Barcode,Qty,Total Amount,
GRANOLLA COMBO,,1373,0,
WAFER ROLL COMBO,,1110,0,
MARSHMALLOW COMBO,,2569,0,
BROWNIES COMBO,,2225,0,
LOTUS BISCUIT COMBO,,1871,0,
CHOCOLATE CHIPS COMBO,,2608,0,
OREO COMBO,,1976,0,
SPRINKLES COMBO,,1333,0,
MIXED NUTS COMBO,,945,0,
OATS COMBO,,18,0,
STRAWBERRY COMBO,,17074,0,
PINEAPPLE COMBO,,8637,0,
MANGO COMBO,,13653,0,
HONEY COMBO,,57,0,
BLUEBERRIES COMBO,,15706,0,
Total by Group: COMBO TOPPINGS,,73181,0,
Group: TOPPINGS,,,,
GRANOLLA,,26,"1,673.87",
WAFER ROLL,,22,"1,427.03",
MARSHMALLOW,,275,"17,190.39",
BROWNIES,,39,"2,527.33",
LOTUS BISCUITS,,261,"16,778.98",
OREO,,424,"27,070.87",
SPRINKLES,,64,"4,009.01",
CHOCOLATE CHIPS,,554,"38,230.63",
MIXED NUTS,,45,"2,914.11",
GUMMY BEARS,,56,"3,627.63",
STRAWBERRY,,493,"33,845.05",
PINEAPPLE,,263,"17,411.41",
MANGO,,312,"21,432.43",
HONEY,,48,"3,200.00",
BLUEBERRIES,,679,"46,526.13",
Total by Group: TOPPINGS,,3561,"237,864.87",
Group: LUXURY TOPPINGS,,,,
PISTACHIO CRUNCH,,1270.5,"127,934.98",
CHOCOLATE QUELLA CRUNCH,,27,"2,725.23",
CHOCOLATE CRUNCH,,1287.5,"129,956.61",
VARIEGATO WAFER,,212,"21,100.90",
19-Jan-26,Years:2025 Months:0,,Page 27 of,359
Description,Barcode,Qty,Total Amount,
CHOCOLATE QUELLA,,36,"3,660.96",
QUELLA PISTACCIO,,1,100,
CRUMBOLE RED BERRIES,,51,"5,104.20",
CRUMBOLE PISTACHIO,,47,"4,706.31",
ARABESCHI COCCO SNAK,,1,100,
CRUMBLE LEMON,,1,102.1,
VARIEGATO WAFER PISTACHIO,,37,"3,777.78",
Total by Group: LUXURY TOPPINGS,,2971,"299,269.07",
Group: FROZEN YOGHURT,,,,
ORIGINAL YOGHURT SMALL,,80.5,"23,748.05",
ORIGINAL YOGHURT MEDIUM,,31.5,"10,371.77",
ORIGINAL YOGHURT X-LARGE,,8.5,"3,934.23",
ORIGINAL YOGHURT COMBO SMALL,,3672,"1,200,970.27",
ORIGINAL YOGHURT COMBO MEDIUM,,1023.1,"400,948.41",
ORIGINAL YOGHURT COMBO X-LARGE,,80.5,"41,912.61",
CHOCOLATE YOGHURT SMALL,,21,"6,133.63",
CHOCOLATE YOGHURT MEDIUM,,1,300,
CHOCOLATE YOGHURT X-LARGE,,1,466.67,
CHOCOLATE YOGHURT COMBO SMALL,,735,"224,621.02",
CHOCOLATE YOGHURT COMBO MEDIUM,,191,"74,200.00",
CHOCOLATE YOGHURT COMBO X-LARGE,,18,"9,477.18",
OREO CREAM YOGHURT SMALL,,1,300.3,
OREO CREAM YOGHURT COMBO SMALL,,69.5,"20,865.17",
OREO CREAM YOGHURT MEDIUM,,1,330.33,
OREO CREAM YOGHURT COMBO MEDIUM,,16.5,"6,050.00",
OREO CREAM YOGHURT X-LARGE,,0.5,225.23,
OREO CREAM YOGHURT COMBO X-LARGE,,0.5,255.26,
